design,campaign,tree,cell,seconds
phase-400k,xprof-r19,f1-repaired,ado_prescan,.122
phase-400k,xprof-r19,f1-repaired,ado_engine_call,1.081
phase-400k,xprof-r19,f1-repaired,p_setup,.35
phase-400k,xprof-r19,f1-repaired,p_buckets,.212
phase-400k,xprof-r19,f1-repaired,p_fit,.2300000000000001
phase-400k,xprof-r19,f1-repaired,p_ifasm,.0910000000000001
phase-400k,xprof-r19,f1-repaired,p_store,.003
phase-400k,xprof-r19,f1-repaired,p_cluster,0
phase-400k,xprof-r19,f1-repaired,p_boot,0
phase-400k,xprof-r19,f1-repaired,p_agg,0
phase-400k,xprof-r19,f1-repaired,x_driver,1.004
phase-400k,xprof-r19,f1-repaired,x_settle,.125
phase-400k,xprof-r19,f1-repaired,x_layout,.201
phase-400k,xprof-r19,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r19,f1-repaired,x_buckets_grid,.212
phase-400k,xprof-r19,f1-repaired,x_cell_slice,.007
phase-400k,xprof-r19,f1-repaired,x_cell_rows,.1140000000000001
phase-400k,xprof-r19,f1-repaired,wall,1.373
phase-400k,xprof-r19,f1-repaired,ado_prescan,.123
phase-400k,xprof-r19,f1-repaired,ado_engine_call,1.112
phase-400k,xprof-r19,f1-repaired,p_setup,.348
phase-400k,xprof-r19,f1-repaired,p_buckets,.217
phase-400k,xprof-r19,f1-repaired,p_fit,.2370000000000001
phase-400k,xprof-r19,f1-repaired,p_ifasm,.1000000000000001
phase-400k,xprof-r19,f1-repaired,p_store,.004
phase-400k,xprof-r19,f1-repaired,p_cluster,0
phase-400k,xprof-r19,f1-repaired,p_boot,0
phase-400k,xprof-r19,f1-repaired,p_agg,0
phase-400k,xprof-r19,f1-repaired,x_driver,1.036
phase-400k,xprof-r19,f1-repaired,x_settle,.125
phase-400k,xprof-r19,f1-repaired,x_layout,.198
phase-400k,xprof-r19,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r19,f1-repaired,x_buckets_grid,.218
phase-400k,xprof-r19,f1-repaired,x_cell_slice,.015
phase-400k,xprof-r19,f1-repaired,x_cell_rows,.1170000000000001
phase-400k,xprof-r19,f1-repaired,wall,1.387
phase-400k,xprof-r19,f1-repaired,ado_prescan,.122
phase-400k,xprof-r19,f1-repaired,ado_engine_call,1.124
phase-400k,xprof-r19,f1-repaired,p_setup,.35
phase-400k,xprof-r19,f1-repaired,p_buckets,.222
phase-400k,xprof-r19,f1-repaired,p_fit,.2460000000000001
phase-400k,xprof-r19,f1-repaired,p_ifasm,.0970000000000001
phase-400k,xprof-r19,f1-repaired,p_store,.003
phase-400k,xprof-r19,f1-repaired,p_cluster,0
phase-400k,xprof-r19,f1-repaired,p_boot,0
phase-400k,xprof-r19,f1-repaired,p_agg,0
phase-400k,xprof-r19,f1-repaired,x_driver,1.047
phase-400k,xprof-r19,f1-repaired,x_settle,.126
phase-400k,xprof-r19,f1-repaired,x_layout,.201
phase-400k,xprof-r19,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r19,f1-repaired,x_buckets_grid,.222
phase-400k,xprof-r19,f1-repaired,x_cell_slice,.018
phase-400k,xprof-r19,f1-repaired,x_cell_rows,.1130000000000001
phase-400k,xprof-r19,174d27b,wall,1.322
phase-400k,xprof-r19,174d27b,ado_prescan,.122
phase-400k,xprof-r19,174d27b,ado_engine_call,1.062
phase-400k,xprof-r19,174d27b,p_setup,.35
phase-400k,xprof-r19,174d27b,p_buckets,.21
phase-400k,xprof-r19,174d27b,p_fit,.2290000000000001
phase-400k,xprof-r19,174d27b,p_ifasm,.0880000000000001
phase-400k,xprof-r19,174d27b,p_store,.003
phase-400k,xprof-r19,174d27b,p_cluster,0
phase-400k,xprof-r19,174d27b,p_boot,0
phase-400k,xprof-r19,174d27b,p_agg,0
phase-400k,xprof-r19,174d27b,x_driver,1.053
phase-400k,xprof-r19,174d27b,x_settle,.124
phase-400k,xprof-r19,174d27b,x_layout,.203
phase-400k,xprof-r19,174d27b,x_probs_alloc,.023
phase-400k,xprof-r19,174d27b,x_buckets_grid,.21
phase-400k,xprof-r19,174d27b,x_cell_slice,.012
phase-400k,xprof-r19,174d27b,x_cell_rows,.0950000000000001
phase-400k,xprof-r19,174d27b,wall,1.336
phase-400k,xprof-r19,174d27b,ado_prescan,.121
phase-400k,xprof-r19,174d27b,ado_engine_call,1.081
phase-400k,xprof-r19,174d27b,p_setup,.35
phase-400k,xprof-r19,174d27b,p_buckets,.213
phase-400k,xprof-r19,174d27b,p_fit,.2280000000000001
phase-400k,xprof-r19,174d27b,p_ifasm,.0910000000000001
phase-400k,xprof-r19,174d27b,p_store,.003
phase-400k,xprof-r19,174d27b,p_cluster,0
phase-400k,xprof-r19,174d27b,p_boot,0
phase-400k,xprof-r19,174d27b,p_agg,0
phase-400k,xprof-r19,174d27b,x_driver,1.072
phase-400k,xprof-r19,174d27b,x_settle,.125
phase-400k,xprof-r19,174d27b,x_layout,.202
phase-400k,xprof-r19,174d27b,x_probs_alloc,.023
phase-400k,xprof-r19,174d27b,x_buckets_grid,.213
phase-400k,xprof-r19,174d27b,x_cell_slice,.014
phase-400k,xprof-r19,174d27b,x_cell_rows,.1060000000000001
phase-400k,xprof-r19,174d27b,wall,1.347
phase-400k,xprof-r19,174d27b,ado_prescan,.123
phase-400k,xprof-r19,174d27b,ado_engine_call,1.084
phase-400k,xprof-r19,174d27b,p_setup,.348
phase-400k,xprof-r19,174d27b,p_buckets,.209
phase-400k,xprof-r19,174d27b,p_fit,.2350000000000002
phase-400k,xprof-r19,174d27b,p_ifasm,.0960000000000001
phase-400k,xprof-r19,174d27b,p_store,.003
phase-400k,xprof-r19,174d27b,p_cluster,0
phase-400k,xprof-r19,174d27b,p_boot,0
phase-400k,xprof-r19,174d27b,p_agg,0
phase-400k,xprof-r19,174d27b,x_driver,1.074
phase-400k,xprof-r19,174d27b,x_settle,.124
phase-400k,xprof-r19,174d27b,x_layout,.202
phase-400k,xprof-r19,174d27b,x_probs_alloc,.022
phase-400k,xprof-r19,174d27b,x_buckets_grid,.209
phase-400k,xprof-r19,174d27b,x_cell_slice,.009
phase-400k,xprof-r19,174d27b,x_cell_rows,.1070000000000001
phase-400k,xprof-r19,174d27b,wall,1.327
phase-400k,xprof-r19,174d27b,ado_prescan,.12
phase-400k,xprof-r19,174d27b,ado_engine_call,1.067
phase-400k,xprof-r19,174d27b,p_setup,.347
phase-400k,xprof-r19,174d27b,p_buckets,.214
phase-400k,xprof-r19,174d27b,p_fit,.2340000000000001
phase-400k,xprof-r19,174d27b,p_ifasm,.085
phase-400k,xprof-r19,174d27b,p_store,.003
phase-400k,xprof-r19,174d27b,p_cluster,0
phase-400k,xprof-r19,174d27b,p_boot,0
phase-400k,xprof-r19,174d27b,p_agg,0
phase-400k,xprof-r19,174d27b,x_driver,1.057
phase-400k,xprof-r19,174d27b,x_settle,.125
phase-400k,xprof-r19,174d27b,x_layout,.198
phase-400k,xprof-r19,174d27b,x_probs_alloc,.024
phase-400k,xprof-r19,174d27b,x_buckets_grid,.214
phase-400k,xprof-r19,174d27b,x_cell_slice,.015
phase-400k,xprof-r19,174d27b,x_cell_rows,.0930000000000001
phase-400k,xprof-r20,174d27b,wall,1.32
phase-400k,xprof-r20,174d27b,ado_prescan,.121
phase-400k,xprof-r20,174d27b,ado_engine_call,1.061
phase-400k,xprof-r20,174d27b,p_setup,.351
phase-400k,xprof-r20,174d27b,p_buckets,.21
phase-400k,xprof-r20,174d27b,p_fit,.2270000000000001
phase-400k,xprof-r20,174d27b,p_ifasm,.0890000000000001
phase-400k,xprof-r20,174d27b,p_store,.003
phase-400k,xprof-r20,174d27b,p_cluster,0
phase-400k,xprof-r20,174d27b,p_boot,0
phase-400k,xprof-r20,174d27b,p_agg,0
phase-400k,xprof-r20,174d27b,x_driver,1.05
phase-400k,xprof-r20,174d27b,x_settle,.126
phase-400k,xprof-r20,174d27b,x_layout,.202
phase-400k,xprof-r20,174d27b,x_probs_alloc,.023
phase-400k,xprof-r20,174d27b,x_buckets_grid,.21
phase-400k,xprof-r20,174d27b,x_cell_slice,.008
phase-400k,xprof-r20,174d27b,x_cell_rows,.0950000000000001
phase-400k,xprof-r20,174d27b,wall,1.333
phase-400k,xprof-r20,174d27b,ado_prescan,.123
phase-400k,xprof-r20,174d27b,ado_engine_call,1.071
phase-400k,xprof-r20,174d27b,p_setup,.348
phase-400k,xprof-r20,174d27b,p_buckets,.212
phase-400k,xprof-r20,174d27b,p_fit,.2330000000000001
phase-400k,xprof-r20,174d27b,p_ifasm,.0890000000000001
phase-400k,xprof-r20,174d27b,p_store,.003
phase-400k,xprof-r20,174d27b,p_cluster,0
phase-400k,xprof-r20,174d27b,p_boot,0
phase-400k,xprof-r20,174d27b,p_agg,0
phase-400k,xprof-r20,174d27b,x_driver,1.062
phase-400k,xprof-r20,174d27b,x_settle,.126
phase-400k,xprof-r20,174d27b,x_layout,.199
phase-400k,xprof-r20,174d27b,x_probs_alloc,.023
phase-400k,xprof-r20,174d27b,x_buckets_grid,.212
phase-400k,xprof-r20,174d27b,x_cell_slice,.01
phase-400k,xprof-r20,174d27b,x_cell_rows,.1
phase-400k,xprof-r20,174d27b,wall,1.343
phase-400k,xprof-r20,174d27b,ado_prescan,.12
phase-400k,xprof-r20,174d27b,ado_engine_call,1.082
phase-400k,xprof-r20,174d27b,p_setup,.347
phase-400k,xprof-r20,174d27b,p_buckets,.21
phase-400k,xprof-r20,174d27b,p_fit,.2340000000000002
phase-400k,xprof-r20,174d27b,p_ifasm,.0930000000000001
phase-400k,xprof-r20,174d27b,p_store,.003
phase-400k,xprof-r20,174d27b,p_cluster,0
phase-400k,xprof-r20,174d27b,p_boot,0
phase-400k,xprof-r20,174d27b,p_agg,0
phase-400k,xprof-r20,174d27b,x_driver,1.073
phase-400k,xprof-r20,174d27b,x_settle,.126
phase-400k,xprof-r20,174d27b,x_layout,.198
phase-400k,xprof-r20,174d27b,x_probs_alloc,.023
phase-400k,xprof-r20,174d27b,x_buckets_grid,.21
phase-400k,xprof-r20,174d27b,x_cell_slice,.013
phase-400k,xprof-r20,174d27b,x_cell_rows,.1070000000000001
phase-400k,xprof-r20,174d27b,wall,1.364
phase-400k,xprof-r20,174d27b,ado_prescan,.122
phase-400k,xprof-r20,174d27b,ado_engine_call,1.098
phase-400k,xprof-r20,174d27b,p_setup,.35
phase-400k,xprof-r20,174d27b,p_buckets,.214
phase-400k,xprof-r20,174d27b,p_fit,.2350000000000002
phase-400k,xprof-r20,174d27b,p_ifasm,.0920000000000001
phase-400k,xprof-r20,174d27b,p_store,.003
phase-400k,xprof-r20,174d27b,p_cluster,0
phase-400k,xprof-r20,174d27b,p_boot,0
phase-400k,xprof-r20,174d27b,p_agg,0
phase-400k,xprof-r20,174d27b,x_driver,1.088
phase-400k,xprof-r20,174d27b,x_settle,.125
phase-400k,xprof-r20,174d27b,x_layout,.203
phase-400k,xprof-r20,174d27b,x_probs_alloc,.022
phase-400k,xprof-r20,174d27b,x_buckets_grid,.214
phase-400k,xprof-r20,174d27b,x_cell_slice,.019
phase-400k,xprof-r20,174d27b,x_cell_rows,.1110000000000001
phase-400k,xprof-r20,f1-repaired,wall,1.336
phase-400k,xprof-r20,f1-repaired,ado_prescan,.121
phase-400k,xprof-r20,f1-repaired,ado_engine_call,1.081
phase-400k,xprof-r20,f1-repaired,p_setup,.351
phase-400k,xprof-r20,f1-repaired,p_buckets,.213
phase-400k,xprof-r20,f1-repaired,p_fit,.2290000000000001
phase-400k,xprof-r20,f1-repaired,p_ifasm,.0930000000000001
phase-400k,xprof-r20,f1-repaired,p_store,.004
phase-400k,xprof-r20,f1-repaired,p_cluster,0
phase-400k,xprof-r20,f1-repaired,p_boot,0
phase-400k,xprof-r20,f1-repaired,p_agg,0
phase-400k,xprof-r20,f1-repaired,x_driver,1.003
phase-400k,xprof-r20,f1-repaired,x_settle,.125
phase-400k,xprof-r20,f1-repaired,x_layout,.202
phase-400k,xprof-r20,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r20,f1-repaired,x_buckets_grid,.213
phase-400k,xprof-r20,f1-repaired,x_cell_slice,.01
phase-400k,xprof-r20,f1-repaired,x_cell_rows,.1060000000000001
phase-400k,xprof-r20,f1-repaired,wall,1.356
phase-400k,xprof-r20,f1-repaired,ado_prescan,.122
phase-400k,xprof-r20,f1-repaired,ado_engine_call,1.099
phase-400k,xprof-r20,f1-repaired,p_setup,.352
phase-400k,xprof-r20,f1-repaired,p_buckets,.212
phase-400k,xprof-r20,f1-repaired,p_fit,.2350000000000001
phase-400k,xprof-r20,f1-repaired,p_ifasm,.0900000000000001
phase-400k,xprof-r20,f1-repaired,p_store,.003
phase-400k,xprof-r20,f1-repaired,p_cluster,0
phase-400k,xprof-r20,f1-repaired,p_boot,0
phase-400k,xprof-r20,f1-repaired,p_agg,0
phase-400k,xprof-r20,f1-repaired,x_driver,1.023
phase-400k,xprof-r20,f1-repaired,x_settle,.126
phase-400k,xprof-r20,f1-repaired,x_layout,.201
phase-400k,xprof-r20,f1-repaired,x_probs_alloc,.025
phase-400k,xprof-r20,f1-repaired,x_buckets_grid,.213
phase-400k,xprof-r20,f1-repaired,x_cell_slice,.012
phase-400k,xprof-r20,f1-repaired,x_cell_rows,.1190000000000001
phase-400k,xprof-r20,f1-repaired,wall,1.335
phase-400k,xprof-r20,f1-repaired,ado_prescan,.12
phase-400k,xprof-r20,f1-repaired,ado_engine_call,1.079
phase-400k,xprof-r20,f1-repaired,p_setup,.35
phase-400k,xprof-r20,f1-repaired,p_buckets,.212
phase-400k,xprof-r20,f1-repaired,p_fit,.2270000000000001
phase-400k,xprof-r20,f1-repaired,p_ifasm,.0970000000000001
phase-400k,xprof-r20,f1-repaired,p_store,.003
phase-400k,xprof-r20,f1-repaired,p_cluster,0
phase-400k,xprof-r20,f1-repaired,p_boot,0
phase-400k,xprof-r20,f1-repaired,p_agg,0
phase-400k,xprof-r20,f1-repaired,x_driver,1.004
phase-400k,xprof-r20,f1-repaired,x_settle,.124
phase-400k,xprof-r20,f1-repaired,x_layout,.202
phase-400k,xprof-r20,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r20,f1-repaired,x_buckets_grid,.213
phase-400k,xprof-r20,f1-repaired,x_cell_slice,.008
phase-400k,xprof-r20,f1-repaired,x_cell_rows,.1060000000000001
phase-400k,xprof-r20,f1-repaired,wall,1.369
phase-400k,xprof-r20,f1-repaired,ado_prescan,.119
phase-400k,xprof-r20,f1-repaired,ado_engine_call,1.111
phase-400k,xprof-r20,f1-repaired,p_setup,.35
phase-400k,xprof-r20,f1-repaired,p_buckets,.214
phase-400k,xprof-r20,f1-repaired,p_fit,.2360000000000001
phase-400k,xprof-r20,f1-repaired,p_ifasm,.0960000000000001
phase-400k,xprof-r20,f1-repaired,p_store,.003
phase-400k,xprof-r20,f1-repaired,p_cluster,0
phase-400k,xprof-r20,f1-repaired,p_boot,0
phase-400k,xprof-r20,f1-repaired,p_agg,0
phase-400k,xprof-r20,f1-repaired,x_driver,1.035
phase-400k,xprof-r20,f1-repaired,x_settle,.125
phase-400k,xprof-r20,f1-repaired,x_layout,.202
phase-400k,xprof-r20,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r20,f1-repaired,x_buckets_grid,.214
phase-400k,xprof-r20,f1-repaired,x_cell_slice,.014
phase-400k,xprof-r20,f1-repaired,x_cell_rows,.1230000000000001
phase-400k,xprof-r21,f1-repaired,wall,1.354
phase-400k,xprof-r21,f1-repaired,ado_prescan,.124
phase-400k,xprof-r21,f1-repaired,ado_engine_call,1.092
phase-400k,xprof-r21,f1-repaired,p_setup,.351
phase-400k,xprof-r21,f1-repaired,p_buckets,.212
phase-400k,xprof-r21,f1-repaired,p_fit,.2340000000000001
phase-400k,xprof-r21,f1-repaired,p_ifasm,.0900000000000001
phase-400k,xprof-r21,f1-repaired,p_store,.003
phase-400k,xprof-r21,f1-repaired,p_cluster,0
phase-400k,xprof-r21,f1-repaired,p_boot,0
phase-400k,xprof-r21,f1-repaired,p_agg,0
phase-400k,xprof-r21,f1-repaired,x_driver,1.015
phase-400k,xprof-r21,f1-repaired,x_settle,.127
phase-400k,xprof-r21,f1-repaired,x_layout,.2
phase-400k,xprof-r21,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r21,f1-repaired,x_buckets_grid,.212
phase-400k,xprof-r21,f1-repaired,x_cell_slice,.014
phase-400k,xprof-r21,f1-repaired,x_cell_rows,.1110000000000001
phase-400k,xprof-r21,f1-repaired,wall,1.341
phase-400k,xprof-r21,f1-repaired,ado_prescan,.121
phase-400k,xprof-r21,f1-repaired,ado_engine_call,1.085
phase-400k,xprof-r21,f1-repaired,p_setup,.351
phase-400k,xprof-r21,f1-repaired,p_buckets,.216
phase-400k,xprof-r21,f1-repaired,p_fit,.2330000000000002
phase-400k,xprof-r21,f1-repaired,p_ifasm,.0930000000000001
phase-400k,xprof-r21,f1-repaired,p_store,.003
phase-400k,xprof-r21,f1-repaired,p_cluster,0
phase-400k,xprof-r21,f1-repaired,p_boot,0
phase-400k,xprof-r21,f1-repaired,p_agg,0
phase-400k,xprof-r21,f1-repaired,x_driver,1.008
phase-400k,xprof-r21,f1-repaired,x_settle,.125
phase-400k,xprof-r21,f1-repaired,x_layout,.202
phase-400k,xprof-r21,f1-repaired,x_probs_alloc,.024
phase-400k,xprof-r21,f1-repaired,x_buckets_grid,.216
phase-400k,xprof-r21,f1-repaired,x_cell_slice,.011
phase-400k,xprof-r21,f1-repaired,x_cell_rows,.1040000000000001
phase-400k,xprof-r21,f1-repaired,wall,1.336
phase-400k,xprof-r21,f1-repaired,ado_prescan,.121
phase-400k,xprof-r21,f1-repaired,ado_engine_call,1.072
phase-400k,xprof-r21,f1-repaired,p_setup,.347
phase-400k,xprof-r21,f1-repaired,p_buckets,.21
phase-400k,xprof-r21,f1-repaired,p_fit,.2380000000000002
phase-400k,xprof-r21,f1-repaired,p_ifasm,.0880000000000001
phase-400k,xprof-r21,f1-repaired,p_store,.003
phase-400k,xprof-r21,f1-repaired,p_cluster,0
phase-400k,xprof-r21,f1-repaired,p_boot,0
phase-400k,xprof-r21,f1-repaired,p_agg,0
phase-400k,xprof-r21,f1-repaired,x_driver,.998
phase-400k,xprof-r21,f1-repaired,x_settle,.126
phase-400k,xprof-r21,f1-repaired,x_layout,.198
phase-400k,xprof-r21,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r21,f1-repaired,x_buckets_grid,.211
phase-400k,xprof-r21,f1-repaired,x_cell_slice,.01
phase-400k,xprof-r21,f1-repaired,x_cell_rows,.1040000000000001
phase-400k,xprof-r21,f1-repaired,wall,1.353
phase-400k,xprof-r21,f1-repaired,ado_prescan,.119
phase-400k,xprof-r21,f1-repaired,ado_engine_call,1.095
phase-400k,xprof-r21,f1-repaired,p_setup,.351
phase-400k,xprof-r21,f1-repaired,p_buckets,.215
phase-400k,xprof-r21,f1-repaired,p_fit,.2350000000000001
phase-400k,xprof-r21,f1-repaired,p_ifasm,.0890000000000001
phase-400k,xprof-r21,f1-repaired,p_store,.003
phase-400k,xprof-r21,f1-repaired,p_cluster,0
phase-400k,xprof-r21,f1-repaired,p_boot,0
phase-400k,xprof-r21,f1-repaired,p_agg,0
phase-400k,xprof-r21,f1-repaired,x_driver,1.019
phase-400k,xprof-r21,f1-repaired,x_settle,.124
phase-400k,xprof-r21,f1-repaired,x_layout,.204
phase-400k,xprof-r21,f1-repaired,x_probs_alloc,.023
phase-400k,xprof-r21,f1-repaired,x_buckets_grid,.216
phase-400k,xprof-r21,f1-repaired,x_cell_slice,.016
phase-400k,xprof-r21,f1-repaired,x_cell_rows,.1100000000000001
phase-400k,xprof-r21,174d27b,wall,1.352
phase-400k,xprof-r21,174d27b,ado_prescan,.121
phase-400k,xprof-r21,174d27b,ado_engine_call,1.089
phase-400k,xprof-r21,174d27b,p_setup,.352
phase-400k,xprof-r21,174d27b,p_buckets,.217
phase-400k,xprof-r21,174d27b,p_fit,.2310000000000001
phase-400k,xprof-r21,174d27b,p_ifasm,.0940000000000001
phase-400k,xprof-r21,174d27b,p_store,.003
phase-400k,xprof-r21,174d27b,p_cluster,0
phase-400k,xprof-r21,174d27b,p_boot,0
phase-400k,xprof-r21,174d27b,p_agg,0
phase-400k,xprof-r21,174d27b,x_driver,1.078
phase-400k,xprof-r21,174d27b,x_settle,.125
phase-400k,xprof-r21,174d27b,x_layout,.203
phase-400k,xprof-r21,174d27b,x_probs_alloc,.024
phase-400k,xprof-r21,174d27b,x_buckets_grid,.217
phase-400k,xprof-r21,174d27b,x_cell_slice,.009
phase-400k,xprof-r21,174d27b,x_cell_rows,.102
phase-400k,xprof-r21,174d27b,wall,1.333
phase-400k,xprof-r21,174d27b,ado_prescan,.122
phase-400k,xprof-r21,174d27b,ado_engine_call,1.067
phase-400k,xprof-r21,174d27b,p_setup,.348
phase-400k,xprof-r21,174d27b,p_buckets,.208
phase-400k,xprof-r21,174d27b,p_fit,.2290000000000001
phase-400k,xprof-r21,174d27b,p_ifasm,.0940000000000001
phase-400k,xprof-r21,174d27b,p_store,.003
phase-400k,xprof-r21,174d27b,p_cluster,0
phase-400k,xprof-r21,174d27b,p_boot,0
phase-400k,xprof-r21,174d27b,p_agg,0
phase-400k,xprof-r21,174d27b,x_driver,1.058
phase-400k,xprof-r21,174d27b,x_settle,.124
phase-400k,xprof-r21,174d27b,x_layout,.201
phase-400k,xprof-r21,174d27b,x_probs_alloc,.023
phase-400k,xprof-r21,174d27b,x_buckets_grid,.208
phase-400k,xprof-r21,174d27b,x_cell_slice,.008
phase-400k,xprof-r21,174d27b,x_cell_rows,.1020000000000001
phase-400k,xprof-r21,174d27b,wall,1.339
phase-400k,xprof-r21,174d27b,ado_prescan,.121
phase-400k,xprof-r21,174d27b,ado_engine_call,1.08
phase-400k,xprof-r21,174d27b,p_setup,.347
phase-400k,xprof-r21,174d27b,p_buckets,.21
phase-400k,xprof-r21,174d27b,p_fit,.2400000000000001
phase-400k,xprof-r21,174d27b,p_ifasm,.0880000000000001
phase-400k,xprof-r21,174d27b,p_store,.004
phase-400k,xprof-r21,174d27b,p_cluster,0
phase-400k,xprof-r21,174d27b,p_boot,0
phase-400k,xprof-r21,174d27b,p_agg,0
phase-400k,xprof-r21,174d27b,x_driver,1.07
phase-400k,xprof-r21,174d27b,x_settle,.125
phase-400k,xprof-r21,174d27b,x_layout,.199
phase-400k,xprof-r21,174d27b,x_probs_alloc,.023
phase-400k,xprof-r21,174d27b,x_buckets_grid,.21
phase-400k,xprof-r21,174d27b,x_cell_slice,.009
phase-400k,xprof-r21,174d27b,x_cell_rows,.1080000000000001
phase-400k,xprof-r21,174d27b,wall,1.338
phase-400k,xprof-r21,174d27b,ado_prescan,.121
phase-400k,xprof-r21,174d27b,ado_engine_call,1.075
phase-400k,xprof-r21,174d27b,p_setup,.35
phase-400k,xprof-r21,174d27b,p_buckets,.213
phase-400k,xprof-r21,174d27b,p_fit,.2320000000000002
phase-400k,xprof-r21,174d27b,p_ifasm,.0890000000000001
phase-400k,xprof-r21,174d27b,p_store,.003
phase-400k,xprof-r21,174d27b,p_cluster,0
phase-400k,xprof-r21,174d27b,p_boot,0
phase-400k,xprof-r21,174d27b,p_agg,0
phase-400k,xprof-r21,174d27b,x_driver,1.065
phase-400k,xprof-r21,174d27b,x_settle,.126
phase-400k,xprof-r21,174d27b,x_layout,.2
phase-400k,xprof-r21,174d27b,x_probs_alloc,.024
phase-400k,xprof-r21,174d27b,x_buckets_grid,.213
phase-400k,xprof-r21,174d27b,x_cell_slice,.01
phase-400k,xprof-r21,174d27b,x_cell_rows,.103
phase-400k,xprof-r22,174d27b,wall,1.32
phase-400k,xprof-r22,174d27b,ado_prescan,.119
phase-400k,xprof-r22,174d27b,ado_engine_call,1.064
phase-400k,xprof-r22,174d27b,p_setup,.349
phase-400k,xprof-r22,174d27b,p_buckets,.211
phase-400k,xprof-r22,174d27b,p_fit,.2340000000000002
phase-400k,xprof-r22,174d27b,p_ifasm,.086
phase-400k,xprof-r22,174d27b,p_store,.003
phase-400k,xprof-r22,174d27b,p_cluster,0
phase-400k,xprof-r22,174d27b,p_boot,0
phase-400k,xprof-r22,174d27b,p_agg,0
phase-400k,xprof-r22,174d27b,x_driver,1.054
phase-400k,xprof-r22,174d27b,x_settle,.125
phase-400k,xprof-r22,174d27b,x_layout,.201
phase-400k,xprof-r22,174d27b,x_probs_alloc,.023
phase-400k,xprof-r22,174d27b,x_buckets_grid,.211
phase-400k,xprof-r22,174d27b,x_cell_slice,.007
phase-400k,xprof-r22,174d27b,x_cell_rows,.097
phase-400k,xprof-r22,174d27b,wall,1.325
phase-400k,xprof-r22,174d27b,ado_prescan,.122
phase-400k,xprof-r22,174d27b,ado_engine_call,1.064
phase-400k,xprof-r22,174d27b,p_setup,.348
phase-400k,xprof-r22,174d27b,p_buckets,.213
phase-400k,xprof-r22,174d27b,p_fit,.2320000000000001
phase-400k,xprof-r22,174d27b,p_ifasm,.0910000000000001
phase-400k,xprof-r22,174d27b,p_store,.003
phase-400k,xprof-r22,174d27b,p_cluster,0
phase-400k,xprof-r22,174d27b,p_boot,0
phase-400k,xprof-r22,174d27b,p_agg,0
phase-400k,xprof-r22,174d27b,x_driver,1.055
phase-400k,xprof-r22,174d27b,x_settle,.125
phase-400k,xprof-r22,174d27b,x_layout,.2
phase-400k,xprof-r22,174d27b,x_probs_alloc,.023
phase-400k,xprof-r22,174d27b,x_buckets_grid,.213
phase-400k,xprof-r22,174d27b,x_cell_slice,.007
phase-400k,xprof-r22,174d27b,x_cell_rows,.0970000000000001
phase-400k,xprof-r22,174d27b,wall,1.362
